index,class,tweet
8738,1,dirty pop the counter bitch dirty it 
8739,1,dis one sexy bitch 
8740,1,dis bitch wizard ; ; snd nude like dis lol #; couch floatin? wtf; 
8741,1,dis bitch blowin man fuck u 
8742,1,dis bitch my side i'll never broken. 
8743,1,dis bitch got flintstone sandal ;; 
8744,0,dis broad done tagged dis nicca n video his si giving dome .. tragic 
8745,1,dis hoe got uh dinguling nose ;;;; 
8746,1,dis hoe wasnt dis violent lottery ticket ;; 
8747,2,"dis nicca went on dat ""i keep tryin"" "
8748,2,dis nicca lame 
8749,1,dis niga da gas station trippin. tol bitch bitch dnt wana ride wit niga n caddy ons trued bitch jus shut fck lol 
8750,1,dis nigga look retarded 
8751,1,disgusting ; gtfohhhhh rt ; mom bought a pet nigger ; #;; 
8752,2,"disturbing: feeling pressure isis fanboys, al qaeda fanboys resort celebrating / reclaim jihadi bona fides "
8753,1,dj khaled fool .!!! k ring nikki? bitch spends a good million her ugly wig ;;; 
8754,1,dj khaled retarded 
8755,1,dnt play yo girl heart thats her pussy for . 
8756,1,a say soo ;; r muthaafuckin j hoe ;; 
8757,2,"bird dongs? do mate? help me, i'm adult doesn't know animal sex works!!! "
8758,2,"girl wear bathrobe still cuz have really cute fuzzy $ bathrobe victoria secret, that even ok wear ; "
8759,1,these glass make cunt look fat? 
8760,1,we love hoes? ; ; ;;; ;; ; ; ; ; ; ; ; ; ; ;; ; ; ; ; ;;; 
8761,1,y'all remember twitter took away verified check chris brown broke with lmao stupid bitch 
8762,1,"you ever look zayn like ""he cunt be reel"" emabiggestfansd "
8763,1,"expect to cute you? oh, hell no. i'm bitch, cuteness get you planted a relationship; a relationship hate. "
8764,2,"you a nickname? is it? ; tator, tator tot, tightey whitey, whitey jr, taylor whitey pants, agent ti... "
8765,2,you know i grew skippy? 
8766,2,you really believe people evolved apes? ; really. i'm quiet convinced the evolution man ... 
8767,1,"your dick hang low, wobble and fro, you tie in knot, you stick it in hoe? "
8768,1,doe sza freckle her pussy too? 
8769,2,doe bother anyone else the planet the ape timeline make sense? 
8770,1,dog think nigga dyke wa wondering same rt the person sing 'no flex zone' a male female? 
8771,1,her thang you shoutout real bitch 
8772,1,dom call bitch boy 
8773,2,"dominoes, moonlit lake, velvet underground, honey whiskey = white trash heaven. accept ridicule...but tonight. "
8774,2,don;t believe ap;s ho-hum tone: latest poll great news republican - hot air 
8775,1,"""k"" you bitch "
8776,1,hillary's verbal response aggressive interaction suggest either brain damage need meds? maybe just a bitch! 
8777,1,"act shy, bitch slop up. "
8778,1,be broke hoe hating a paid hoe!-#pimpchampaign 
8779,1,"fool, wrap tool! ....unless wanna be a ratchet white bitch the clinic  baby daddies. apparently exempt "
8780,1,be little bitch i'll this you:) 
8781,1,be pussy. 
8782,1,be fooled kickit nigga bitch older you . . . 
8783,1,be mad cause yo bitch choosin 
8784,1,be mad cause yo bitch choosin i put as the jacuzzi splash 
8785,1,be bitch &amp; speak i initiate friendly hello. 
8786,1,"be using teeth, hoe that's childish "
8787,1,blame blame ya bitch can't help want nigga 
8788,1,bring dat police nicca round 
8789,1,concern wit mingling other bitches. 
8790,2,"dance, iggy. trash like music. "
8791,1,"ever ashamed who are, unless a hoe. "
8792,1,"ever kiss other girl a some, hug hoe none that "
8793,2,follow astros said. they're trash said. well look them astros 
8794,1,fucc wit coward cuz a bitch n left la 
8795,1,fuck widd baby bitch the word deja lol 
8796,1,fuck girl wear beany 
8797,1,"fw sloppy hoes, might catch somethin.. "
8798,1,get mf attitude bitch. i'm about justify shit. 
8799,1,get yo bitch killed new atlanta baby! 
8800,1,"get main bitch side bitch confused, there's big difference. "
8801,1,"hit up talking bout ""who bitch yo pic"".. get yo treated "
8802,1,judge me.. am vindictive vengeful it come bitch disrespecting me. 
8803,1,kiss hoe the mouth. unless have to. 
8804,1,"know ugly bitches, know broke niggas. know snitch nigga "
8805,1,let hoe lie you!! 
8806,1,let power the dollar turn into hoe. 
8807,1,let natural hair care shit fool you. of hoe need perm. 
8808,1,lose sleep bout bitch bc come go ; 
8809,1,love hoe lean bitch 
8810,1,"love yo bitch, fuck yo bitch i got time do "
8811,1,make make fall love a bitch* like 
8812,1,make take yo bitch nigga ;; 
8813,0,mind black people.....hate niggers! 
8814,2,"mind twinkie gonna gone, concerned the rest hostess product line "
8815,1,no nigga want artificial bitch ... let repeat that.... one !!! 
8816,1,play my emotions. rt gotta make bla$t $plash i get back.. hoe have gone. 
8817,1,put much effort these bitch ain't gettin none back. give exactly they give you 
8818,2,"really care a fighter black, white, yellow dalmatian. good he is good. "
8819,1,subtweet @ name i it's real ugly bitch 
8820,2,"talk homecoming you actually it. otherwise, anti-nf people a reason mock party. "
8821,1,"talk her like that. rt did search ""lying evil cunt"" guess what? came top x "
8822,1,tell ryan tannehill's better dogshit alex smith's trash too. fuck. 
8823,1,throw the pussy! let come get 
8824,1,touch bitch i'm famous. 
8825,1,"touch sloppy hoes, might catch somethin.. "
8826,1,trust bitch who's nail polish chipping off. 
8827,1,trust hoe 
8828,1,try pull fake friend shit me bitch. 
8829,1,worry the bitch use fuck wit. 
8830,1,"worry bout i got all arranged bitch. mind business, stay your lane bitch votesos emabiggestfansd "
8831,1,hate dumb voice everyone us they try mock something you said? 
8832,1,hate someone you care is dating hoe they listen you? 
8833,2,done the yankee 
8834,1,dont believe hoes. 
8835,1,dont ever really talk your intention your boy nigga might turn around take pussy 
8836,1,dont fuck wit broke bitch 
8837,1,"dont talk im talking, better mute hoe "
8838,2,dooms.. rt white nubuck leather the upper the foam make a pas me. white sol too. 
8839,2,double stuff oreo mane say 
8840,1,double tap imma honest hoe honest hoe ;; 
8841,1,double on blow bitch! 
8842,2,doug martin trash 
8843,1,to catch body bitch! 
8844,2,draft drinking game: chug beer everytime see black woman crying. 
8845,2,"drake t.i; ;  stacks, kendrick rt name rapper alot people like...but think trash;; "
8846,1,drake get bitch 
8847,1,"drake vs. tyga beef, yung berg, lil fizz, chris brown bitch rant twitter, ilovemakonnen getting drug stage. light skin taking l's "
8848,1,drake wa singing shit bitch would buy nwts...lmao. nobody even remembers album 
8849,1,dream job a pedophile dressing like mickey mouse hugging kid day 
8850,2,dreamed wa eating brownie started salivating woke almost coughing to death. today a struggle. 
8851,1,"dreaming the pussy i slept on, ""cat nap"". "
8852,1,"dress like hoe, i'm goin you like hoe like other nite. forget halloween. "
8853,1,dress like gonna see bitch hate everyday ;? 
8854,2,"dress shirt, saggy jeans, backwards yankee hat that's lifting swag "
8855,1,drink bitch 
8856,1,drinking coronas.... bitch quite tasty. . 
8857,1,drinking thai-tea watching male drama queen bitch facebook. whole lot snitching going on.; 
8858,2,drinking folie deux wine playing fall bird hahaha 
8859,2,drita that nicca! lmao 
8860,1,driving fucktardmobile - tranny slip all. ; 
8861,1,drop dead gorgeous bitch ain't dying a nigga 
8862,1,drop dead gorgeous the bitch ain't dying a nigga 
8863,1,drop off? dat bitch be walking i wu driving.... 
8864,1,drop down a niggah 
8865,1,dropped my hoe someone. wa a good decision ? find on next episode dragonballz ; 
8866,1,dropped my hoe hold let pick bitch back a nigga wa sneaking geekin ;; 
8867,1,druggys hoe gotta the dopest video ever. ; 
8868,1,drunk inlove my gun bae bitch beyonc; ; 
8869,1,drunkkkk hotboxing kushy blunts straight bumpin aob hoe some shit bro got mind fucked like black zetzu betrayed 
8870,1,dude work is pussy. 
8871,1,dude live next me hitting ugly hoe got damn 
8872,1,dude said : bitch took whole nap my : midterm 
8873,1,dude said ice jj fish created player k retarded lol 
8874,2,"dude wa talmbout ""i know everyone hate nickelback!"" they're trash, that's why. "
8875,1,dude do have be a bitch..? like i'm confused. 
8876,1,dude calling bitch left right today mybabyisallgrownup ;;;;;; 
8877,1,dude faggot pahahaha 
8878,1,dude problem deciphering sex too.side bitch get wifely love.you can't keep secret you're overdoing dirt. 
8879,1,"dude kill ""i mess with khloe kardashian she ain't money"" i've seen hoe y'all hitting get real "
8880,1,dude probably think eating pussy sucking pussy lip ; 
8881,1,"dude proudly volunteer baby daddy #,, .whether they'll be a father not over pussy property. "
8882,1,"dude stay trying hit someone el bitch, knowing already taken. "
8883,1,duh. aka shitty nights. rt city night hella ghetto 
8884,1,dumb bitch 
8885,1,dumb bitch swear 
8886,1,dumb fake bitch childish shit!!! talk mad shit each and back best friends? lmao 
8887,1,dumb hoe 
8888,1,dumb student get trapped a giant pussy sculpture germany wtf funny hornymen 
8889,1,dumb bitch 
8890,1,dumb bitch know color ;;;;;;;;;;;;; 
8891,0,dumb bitch 
8892,1,dumb bitch leave alone 
8893,1,dumb bitch one thing never become extinct.. 
8894,1,dumb bitch think buddha say namaste 
8895,1,dumb cunt 
8896,1,"dumb little broad , move fuck along bitch "
8897,1,dumb nigguh 
8898,2,dumpster rt gahbage rt chick smoke trash. in between. debate. 
8899,1,dwight could've me instead that ugly young hoe; 
8900,0,dyke bitch kill thinkin really got hoe lol 
8901,1,dyke pastor in lord house tryna cuff the pussy bruh bruh 
8902,2,"e . motor tranny have  . triton motor transmission , mile came a e... "
8903,1,"ebhgjhbgjbejfb saw this: ""ach websingle xxxxx marylandunempins"" wa like bitch named mary landunem stole money! "
8904,0,eda!!  queer aa! lol 
8905,1,ej wanna michael sam bitch bad. 
8906,0,espn keep hiring dyke bitch gay spanish nigga talk sport 
8907,2,exposed: jihadi kidnap murder handbook... plan infiltrate british army police via 
8908,1,eagle fan always annoying faggot 
8909,0,eagle fuck around &amp; lose it'll kill cracker the sophi crib smfh 
8910,1,eagle fucking trash 
8911,2,early bird catch worm ; 
8912,2,early bird catch worm ; 
8913,2,early bird get worm. 
8914,2,early bird get worm second mouse get the cheese risengrind ; 
8915,2,early bird get worm right? hopefully get job soon today! 
8916,2,early bird get worm! 
8917,2,early bird get worm! ;; 
8918,2,early bird get worm.... gogetit 
8919,2,early morning beer a reward waking and taking trash 
8920,2,early worm get bird bslfe goodmorning 
8921,1,easy congo! rt fuckin faggot rt though eat lunch the road frequently 
8922,1,easy bitch ? lmfaoooooooooo wa girl ; 
8923,1,easy pussy motivate 
8924,1,eat dick bitch 
8925,1,eat pussy she mad eat pussy she sad eat pussy she sleep; eat pussy she horny eat pussy 
8926,1,eat dick bitch 
8927,1,eat much pussy my mustache pink ; 
8928,1,eat pussy like cold pizza... 
8929,1,"eat pussy like got munchies, "
8930,1,eat pussy like 
8931,1,eat vegetable you'll grow to a pussy 
8932,2,eating brownie then going the gym... idk 
8933,1,eating pussy fun 
8934,1,eating pussy top my shoulder 
8935,1,eattin this pussy im startin get chubby 
8936,0,ebola sound like hood hoe 
8937,2,egypt? r muzzie bros still running things? . a tad better. certainly respectors dem though 
8938,0,"eh bitch!? worry about your psychotic ass. look like need ""be saved"" being noisy bitch ;;; cantstanducunt "
8939,1,either yall nigga hella funny she tryna hoe around block you know.. 
8940,1,elizabeth a stupid hoe 
8941,0,elizabeth a.stupid hoe. 
8942,1,elizbian bitch like woman 
8943,2,embrace it. love it. flip group mine runoff water colored turd and make pick. 
8944,1,emd hoe 
8945,1,emoji nigguh 
8946,2,endless they really trash none rt men: many positive(s) possible y'all on fri thru sun night? 
8947,1,energy vampire around bitch. 
8948,2,enjoy % dc ticket our code check u at booth #! vegan brownie sample &amp; more! 
8949,2,enjoying bed. perfect me teddy bear monkey it. singlelife bed teddybear 
8950,2,enjoying eccentricity 's americarna. charlie daniel appearance two the three episode have watched. 
8951,2,epic mickey time? nahh.. two a half men i shiver. tht sound like it. 
8952,1,erica desperate bragging bout flawging scrapy eating pussy... wow ur baby daddy dumb bitch i'm sure u gave dome well 
8953,1,errrnigga tryna fuck next nigga bitch knowin bitch the next nigga bitch 
8954,1,esp bitch after leftover always hyping niggas. made pick another ugly nigga put top. 
8955,1,"especially dem souf niccas, dat shit wa outrageous "
8956,1,"especially wee cunt walk tensing the time lol, sup wae shit? are  foot fuck all. tank motherfucking arse "
8957,1,european taste-test america's white trash snack via ;this hilarious! foodie-ish 
8958,1,"evan williams wit me, find bitch; a minaj "
8959,1,evan. ;;;;;;;; rt buy polo will eat pussy till receipt expire 
8960,2,even humming bird like stuff 
8961,1,even bitch bad attitude bumpin our tunes.. high maintenance. 
8962,1,even gtta ak sittn my bitch house 
8963,2,even liberal humiliated charlie rangel;s claim gop back slavery - hot air 
8964,1,even mom know don't fuck ghetto people 
8965,2,even bird think waking early thing bunk. 
8966,1,even young kardashians hoe lol 
8967,1,"even pretty bitch mad self conscious, that instagram pic get enuff love get takendown "
8968,1,even know my bitch 
8969,2,"even though lil wayne's music ha turned trash, ceiling i not human will always my favorites. "
8970,1,ever leave around yo bitch ima get stoned 
8971,1,ever pop bag chip that bitch bust open end facing the fuckin floor 
8972,1,every psychology class ha annoying cunt relates everything herself bc ha add her parent got divorced noonecares 
8973,1,"every bitch love, bank account overdraft "
8974,1,every bitch wa born break man 
8975,2,"every character thesimpsons trash. they're trash purpose. get that, you don't get joke. "
8976,1,every chick say she bad bitch. 
8977,1,every day wake celebrating. why? just dodged bullet a crazy bitch. 
8978,1,"every good story start with ""so bitch..."" lol "
8979,0,every gook losangeles be deported killed. 
8980,1,every half-breed cop america trying rape white women. 
8981,1,every nigga make female act like bitch. thatsafact 
8982,1,every nigga tryna fuck next nigga bitch not knowing bitch the next nigga bitch 
8983,1,every nigga tryna fuck next nigga bitch knowing bitch the next nigga bitch! 
