index,class,tweet
8445,0,"chasing hoes, better get cash nigga "
8446,1,cheated way get? hahaha bitch funny youre worried stop subtweeting me dumb 
8447,1,cheater cheater pumpkin eater where'd find no good white trash hoe. trashy sloots 
8448,1,"cheating isnt good woman hoes.. simply an alternate nut.. rt nigga cheat good woman everyday, b. "
8449,1,check hoe i check ;;;; 
8450,1,check slutty fat girl friend instagram pics.see she have five niggaz every pic thirsting fat girl pussy. 
8451,2,cheeky thought the rooster crows. 
8452,2,cheer charlie. 
8453,2,cheer young lady rt foreverrrr younnnnng *grabs flask chugs* 
8454,1,cheese bitch chupacabra looking fuxk 
8455,2,"cheez-its, honey bbq lays, oreo a monstrous glass 2% right now. i'm skinny-fat poster boy. "
8456,1,chicago hoe love pink lipstick ;; 
8457,1,chicago nigga tell bitch anything they tryna dat mfa..!!;;; 
8458,1,chick fil wasn't anti gay. wa the first ammendment. get then you have right bitch rights. 
8459,1,chick got man no edges. nigga got hoe no diploma . damn 
8460,1,chick mad me tweetin hoe like i'm talkin a specific someone lol sorry lady the shoe fit wear 
8461,0,chick love ugly hipster faggots. prolly cause look like dad wa never their life. 
8462,1,chief fan the one claim take wrong dogshit trash quarterback alex smith. 
8463,0,"chill rt i ever become president imma ban henny america..... a day, to see negro panic. ""gotcha bitch"" "
8464,1,chill bitch ain't love 
8465,1,chill the thirst bitch chick right next me! real hoe!! 
8466,1,"chill, i'm a coon rt sick you fake bougie coon lol "
8467,1,chillin the hood my retarded homegirl. feel home. 
8468,1,chillin wit bitch never hesitates tonight. 
8469,1,chillin my main hoe becky 
8470,1,choate choke twinkies&gt; the damn time bet. lol cardinals 
8471,1,chocolate cake so trash. 
8472,1,chop top the porsche that's headless horse ... extendo long an extension cord bitch ball like jordan i play full court 
8473,0,chris bosh bout disgrace trophy like real faggot smh 
8474,1,chris brown get bitch bruh lmao 
8475,2,chris paul trash lmfao 
8476,1,chris faggot 
8477,1,chris bosh made danny green bitch last night 
8478,1,chuck e cheese i wa kid. chuck a skinny bitch &amp; took away the ball pit. man wtf 
8479,2,ciara a ghetto name.. well kinda it;s ;ashanti; 
8480,1,cigarette break nd wtf mt eye glowing like charlie murphy the madd real world lol 
8481,1,citi field bitch 
8482,2,city highway skyscraper building light yellow blue 
8483,1,claim be bos you lil broke bitch ; 
8484,0,clan retards... 
8485,1,"classy rich family kid drug tryina all ghetto shit,while actual ghetto poor kid looking education get outta "
8486,1,cleanup bitch just got the phone em! 
8487,2,clearly i'm afraid bird 
8488,2,cleveland best team manziel honestly oc use offense had the redskin &amp; the brown is nice wit def hc 
8489,1,"close eye let world paint thousand pictures, one good girl worth thousand bitches... "
8490,1,"cloud stay stealing people phrase first take jens saying ""friend"" she take mine saying ""my nigg"" get own nig dam "
8491,1,clown nigguh 
8492,1,clowney a bitch nigga get as my team 
8493,2,cmon! need yellow wilson! 
8494,1,"cnt trust won't spare bitch ogd , "
8495,1,cock slappin bitch since 95 
8496,1,cocky bitch front teeth stick from suckin thumb &lt; 
8497,1,cocoa puff time bitch!!!! 
8498,1,code slience pussy! hm nigga free nigga ceddy. ridah. quan. dollah. dre n nigga franc lukis n nigga j mo 
8499,1,coke white bitches. 
8500,1,"col. sanders, part 2: ""...and son bitches; dragged out extended and watered down i;m goddamn mad!"" "
8501,1,comcast stop twat actually work thanks 
8502,1,come back hoe 
8503,1,come the brothas other moc culture difference like... bitch plz 
8504,1,come get catfish pussy 
8505,1,come lil bitch want sloppy toppy 
8506,2,"come home work bridesmaids, twinkie a bottle wine bestroommateever "
8507,1,"come tank, break dem hoe backs! "
8508,2,come man rt oreo need chill ;rt know these ? good nah? 
8509,0,come nd get chicken nigger love dat chicken popeyes 
8510,1,come her pussy go her come her and go her mouth 
8511,1,come thru keyshia queen thots bitch!! 
8512,1,comin a fat bitch 
8513,1,"commentator bitch bird ""sliding"" 2 port guy it buddy it's buddy's fault!? "
8514,1,"completely topic, idgaf that pretty hoe tho "
8515,2,conan obrien need get life that $80 million..monkey food maybe. 
8516,1,"confident one way, pussy another. strange "
8517,2,confusing circumstance seem get the way your high ho... for virgo 
8518,1,"congrats being cunt, doing make worse a 12 year old. ugly bitch "
8519,1,"congratulations, just like every stuck materialistic american bitch. ; "
8520,2,conoc; tus ojos negro ahora si que puedo vivir sin ellos 
8521,1,control yo hoes.. 
8522,1,controlled aux cord whole two half hour drive home didn't repeat a single song. bet boyfriend do bitch 
8523,1,cooking breakfast the nude wifey status? fuck no. have actually cooked &amp; aint to get grease burn my nips!;; 
8524,2,"cool, fun thing ponder: myriad space trash traveling thousand mile per hour right you ; "
8525,1,coon rt hoe love putting spaghetti salad the fucking plate....*smh* 
8526,2,coors light trash. yuck. don't even like beer. 
8527,1,corey trash 
8528,2,"correction: &gt;&gt;&gt;&gt;when sky yellow, death upon us. no. i'm scared "
8529,1,correction: better bring one classy bitch home momma ain't going be dealing random hoe the house ! ;;;; 
8530,1,cost $250 rt ; ain't buying pussy got many follower that; u vegas. dont miss opportunity 
8531,1,coulda fckd yo bitch ; 
8532,1,care le any bitch ; 
8533,1,pull nigga ya wettest dream hoe; 
8534,1,counting money my bitch sleep. 
8535,2,country bumpkin word the day : yokel 
8536,1,"country music rap music talk the basic shit repetitively. cars/trucks, bitches/women, beer/drugs. gun lol "
8537,1,cousin looking bitch hope rt fuck this? 
8538,1,cowboy the best the nfc. time faggot got shit together 
8539,1,crack cocaine steal bitch you 
8540,1,craig fire shit hoe 
8541,1,crangrape &gt; good pussy 
8542,1,"crank a little hank, sit the hood drink, i'm to get redneck "
8543,2,craving brownie ;; 
8544,1,crazy ass! rt been acting mean ratchet ghetto crack up 
8545,1,crazy bitch - buckcherry ; 
8546,1,creeping death still stuck my head bitch 
8547,1,creeping my side bitch hope don't get caught cheating 
8548,0,crew neck nigguh 
8549,1,crop top some high waisted short way not look like underage cunt lmfao 
8550,1,cruise's recent comment make a bigger douchebag charlie sheen &amp; didn't even any 'tiger blood' 
8551,1,"cruisin round street my 64', jockin bitches, slappin hoe "
8552,1,"cruising my go kart walmart selling cupcakes, go ahead admit faggot, shit tighter butt rape~ "
8553,1,"cry the g20 some american like &amp; 'might' call names, call being crybaby bitch; 0bama. "
8554,1,crystal got the hoes. 
8555,1,cuffin hoe man that's went bad at. you prolly gettin laughed cuz everybody smashed ; 
8556,1,"cuffing a no. ring finger? stay solo. be a relationship, you letting hoe go? "
8557,1,"cuh, is scrum; fallsevens distonga niniwubbsme we're finna smash bitches;; rugby "
8558,1,"cunts, cunt everywhere. "
8559,1,curly girl where at you bitch need get it 
8560,1,current emotion-broke bitch 
8561,2,currently hit the jig. word. 
8562,1,"currently listening ""the imperial march"" traditionally played preparing slash bitches. "
8563,1,currently sitting wishing bitch would.; 
8564,1,"currently, ;sup twat licker; "
8565,0,curse avi coke he's fag hasn't put on yet 
8566,1,cu gt hoe 
8567,0,cussed by fat redneck the last day yolo ;; 
8568,1,customer service? ; really need bitch get fxck business. open my new account leave alone .; 
8569,1,"customer tryna act like don't understand they're saying, bitch, don't understand i'm saying. "
8570,1,cut des bitch like hibachi ;; 
8571,1,cut bitch !! 
8572,1,"cut nigga they aint yo friend , cut bitch they pretend "
8573,1,"cut hoe right i really need , ion really know girl i believe u "
8574,1,cute japanese teen get tiight pussy fucked sucking;cock 
8575,0,cute niggah. 
8576,1,cute buff guy walked he opened mouth and he wa flipping retard ;; 
8577,2,cute dumb female trash. 
8578,1,cute teen get pussy flooded with;cum 
8579,1,cutler le skill qb a retarded quadriplegic 
8580,2,cuz it's trash i'm bashing at saying need go back jail 
8581,1,cuz 187 im killin hoe 
8582,1,cuz pussy's pussy man get when need 
8583,1,cuz dont wanna b saved rt is saving hoe bad? 
8584,1,cuz u hoe 
8585,1,"cuz a hoe rt fair exchange ; yall sex a dude he buy a bag pay rent, whats that?; "
8586,1,dcc bitch knocked on grass 
8587,2,derek jeter clap clap clapclapclap yankees 
8588,0,diversity: chcgo blck pstr flooded w/ dth threat ovr endorsement gop candidate: ;u sellout uncle tom n*gger; 
8589,1,dmv nigguh dress funny hell 
8590,1,it it! still e fag do it(: ; i'll pas heidi. ;) 
8591,2,drugs&gt; why giants losing. ask barrybonds the hedge bet fund&gt; worldseriesgame6 faggots 
8592,1,da bitch mouf wa smellin like da porta potty da mustang field ;;; 
8593,1,da fuq ho 
8594,1,da house next door me sold honky 
8595,1,daaamn lmao right back them old way rt look this hoe nigga covering wiz face hoe 
8596,1,dab r u nigguh 
8597,2,dad bought a brownie shake lovehim 
8598,2,"dad brought home watermelon eegee, i like so going the trash ; "
8599,2,dad called a border hopper 
8600,0,"dad yelled ""in bout fry chicken like nigger"" "
8601,1,"dad: eye red? son: smoked weed, dad. dad: lie me, were cry you are a faggot. "
8602,1,daddy cracker a bad bitches... 
8603,2,dafuq floppy bird ? 
8604,1,daiya nagore get pussy fucked suck cock for;pleasure. 
8605,2,dallas hoe rt 
8606,1,dam just gotta hope niggah dont snitch 
8607,1,dam niggah trippin ecstasy 
8608,1,"damn kinda trash man rt many you actually had threesome. honestly"""" "
8609,0,damn &amp; nigger music waking the whole school the morning .. ;;; 
8610,2,damn charlie wilson still around? 
8611,1,damn hate bitch like argue shit 
8612,1,damn hate bitch like argue shit 
8613,2,damn think redskin lost 
8614,1,"damn use be big fan ronda, so far been big cunt tuf "
8615,1,damn i'm da mood eat sum pussy got fresh a platter me # teamfluffnevabluff 
8616,2,damn joe buck making sound like greinke wa trash he played the royals. chill joe. 
8617,1,damn kaepernick trash man 
8618,1,"damn karlie redd, all hoe done seen man junk "
8619,1,"damn bird nearly gave a heart attack...! all said wa ""oh."" bitch oh..?? "
8620,1,damn bitch gotta bootay 
8621,1,damn bitch thnx 
8622,1,damn bitch nosey please touch phone please 
8623,1,damn bro im hungry a hoe rt ain't got shit eat the crib fuckkkk 
8624,1,damn change change niccas 
8625,1,damn girl i'll your porch monkey 
8626,0,damn hoe.. so ugly even hello kitty said goodbye. 
8627,2,damn internal alarm clock. woke at 6:35am feeling chunky my 3am cheerio splurge. guilt led to treadmill. gym nosleep 
8628,2,damn be cold fo colored man 
8629,1,"damn lol ; take picture, last longer staring like weird bitch.; "
8630,1,damn redneck outside shooting gun keep waking kid up. sleep u tonight. thanks 2a! work 8am going be great... 
8631,1,damn oreo would so fucking clutch right now!!! 
8632,1,damn bitch dumb 
8633,1,damn bad thing having side hoe can't get mad they hit you up day ;;; 
8634,1,damn act like bron tore acl! toughen bitch! lol 
8635,1,damn bitch crazy 
8636,1,damn bitch nasty lol 
8637,2,damn shiner rock bud light platinum that ciroc 
8638,1,damn knew whole time i wa angry negro dude? 
8639,1,damn a hoe 
8640,1,"damn, bird stay shitting my car.. "
8641,1,damn.. lol *censored* rt redskin bitch!!!! let fucking go fuck eagle bout burn bitch down!! httr 
8642,1,damn...payback a bitch 
8643,0,dani alves pulled that hairstyle. neymar look like faggot 
8644,2,"daniel, there's cow tipping hoe in jackson... city living lol "
8645,1,"danny brown better put more music he ods, dude out fuckin bird "
8646,1,danny chris i not allowed in public together cunts 
8647,1,dark skinned girl blonde hair need stop it. only bitch can rock is dijonay the proud family. 
8648,2,darky dgaf! rt gotta chill wit yellow 4thofjulyfly outfit man rt 
8649,1,dat bitch thot 
8650,1,dat bitch gotta lay her back pee 
8651,1,dat bitch noo cheeks! 
8652,1,dat bitch mouth made da honor roll 
8653,1,dat bitch wild shit lls 
8654,2,dat da bad thing bout colored. day bring in fight don't vite to da victory partay 
8655,1,dat hoe smelt like wa her period ;;; 
8656,1,dat nicca jordan cleats! 
8657,1,dat nicca paper fuwop n da booth 
8658,1,date thug you know won't pussy when come defending you. felonsplease 
8659,1,dating would like darnell dating fatal attraction bitch brandy lol 
8660,1,dat i argue wit dese bitch lol 
8661,1,"dave chappelle turned a beast! wish someone would tell ""i'm rick james bitch"" he whoop ass! "
8662,1,david bitch made heismybitch 
8663,1,david my bitch 
8664,1,dawg hoe 
8665,1,dawg oriental flavored noodle go fuckin hard b rt lmfaoo! fuckin coon. smh 
8666,2,dawg!! rt man about be another trash thursday night game 
8667,1,"dawg, the fuck happened ""so so"" did go? worried bout bitch fashion go missing action.. "
8668,1,"day juan the jim, im total bitch mode hopefully week. ty "
8669,1,"dayum u gyp, u gone mf thinking im wiping face w/pissy diaper n shyt grrrrrr "
8670,1,"de niro's wife casino the second biggest cunt all time, first still george's mother blow "
8671,1,"dead af, stupid bitch still talking shit ; "
8672,1,deandre jordan banged dat bitch 
8673,2,"dear god, forgive u moral slope values. shacking just a pretty word perpetual fornication. let's... "
8674,0,"dear utah polynesians: again, stop acting black speaking ghetto. speak fob, ain't ghetto niggaz. "
8675,1,"dear von miller, karma bitch. "
8676,1,"dear grumpy bitch gibsons, one want hear your personal life. "
8677,1,dear inconsiderate ghetto fuck the train across me: ya know phone ha option than speaker phone right?!? 
8678,1,"dear ugly hoes: stop playing hard get, already hard want. "
8679,1,dear whores: tell i can't dance the dancing do open leg shake as like video ho shitty rap. 
8680,2,debating feminism a gay professor uninformed girl low iq redneck not idea a fun wednesday night 
8681,2,"decent trade the yankees, proven veteran ichiro some prospect "
8682,1,dedication 4 hoe 
8683,1,"dee gordon getting ""he fuck bitch"" status all sb "
8684,0,"deedee, patrick, ed, sheen, timmy's dad, beavis &amp; butthead, peter griffin. is a list some mentally retarded cartoon characters. "
8685,1,deez fat hoe kill me. ain't seen much crack since locked meech up.lmfao 
8686,1,deez hoe actin up.. 
8687,1,deez nigga pussy fuck em deez nigga so bus em 
8688,2,defiantly going see new planet the ape tonight 
